STATENAME,MTFCC,OID,GEOID,STATE,PLACE,PLACENS,BASENAME,NAME,LSADC,FUNCSTAT,PLACECC,AREALAND,AREAWATER,UR,CBSAPCI,NECTAPCI,CENTLAT,CENTLON,INTPTLAT,INTPTLON
New Jersey,G4210,280303717072054,3467650,34,67650,02584026,Silver Lake,Silver Lake CDP,57,S,U1,3265343,219982,,N,N,+40.9330581,-074.9487461,+40.9321156,-074.9504320
New Jersey,G4210,280303731126565,3467590,34,67590,02628225,Silver Lake,Silver Lake CDP,57,S,U1,845165,,,N,N,+40.7804347,-074.1828150,+40.7804347,-074.1828150
New Jersey,G4210,2803015692397106,3467583,34,67583,99999998,Silver Lake,Silver Lake CDP,57,S,U1,3705178,37702,,N,N,+39.4675637,-075.2408490,+39.4684755,-075.2398220
New Jersey,G4210,28030537433162,3467665,34,67665,02390300,Silver Ridge,Silver Ridge CDP,57,S,U2,1205295,10092,,N,N,+39.9620254,-074.2358742,+39.9617156,-074.2359380
New Jersey,G4210,280303717071752,3467770,34,67770,02584027,Singac,Singac CDP,57,S,U1,1189804,82288,,N,N,+40.8849048,-074.2429688,+40.8849380,-074.2429121
New Jersey,G4210,280303717071931,3467820,34,67820,02584028,Six Mile Run,Six Mile Run CDP,57,S,U2,19359595,20234,,N,N,+40.4729506,-074.5333710,+40.4701508,-074.5340492
New Jersey,G4210,280303717071811,3467860,34,67860,02584029,Skillman,Skillman CDP,57,S,U1,3797980,26316,,N,N,+40.4247087,-074.7139793,+40.4281913,-074.7122931
New Jersey,G4210,280303717071501,3468190,34,68190,02584030,Smithville,Smithville CDP,57,S,U1,14375951,139288,,N,N,+39.4929170,-074.4800563,+39.4949392,-074.4786333
New Jersey,G4210,28030423839334,3468304,34,68304,02390310,Society Hill,Society Hill CDP,57,S,U1,3452502,,,N,N,+40.5345834,-074.4576794,+40.5345834,-074.4576794
New Jersey,G4210,28030311653347,3468370,34,68370,02390312,Somerset,Somerset CDP,57,S,U1,16392687,346537,,N,N,+40.5082800,-074.5009516,+40.5085067,-074.5002072
New Jersey,G4210,2803015682074870,3468850,34,68850,02806188,South Dennis,South Dennis CDP,57,S,U1,16081923,185847,,N,N,+39.1683816,-074.8000111,+39.1702413,-074.8043556
New Jersey,G4210,2803015682074871,3469480,34,69480,02806189,South Seaville,South Seaville CDP,57,S,U1,6169339,23455,,N,N,+39.1824297,-074.7575088,+39.1865653,-074.7535640
New Jersey,G4210,28030318456206,3469900,34,69900,02390337,Springdale,Springdale CDP,57,S,U1,13853174,10501,,N,N,+39.8768753,-074.9722746,+39.8761878,-074.9721450
New Jersey,G4210,2803015646564719,3470018,34,70018,02390339,Springfield,Springfield CDP,57,S,U1,1004699,,,N,N,+40.7060728,-074.3129877,+40.7060728,-074.3129877
New Jersey,G4210,280303717071737,3470800,34,70800,02584031,Stewartsville,Stewartsville CDP,57,S,U1,2801953,,,N,N,+40.6889188,-075.1022414,+40.6889188,-075.1022414
New Jersey,G4210,2803015682145394,3470920,34,70920,02806190,Stirling,Stirling CDP,57,S,U1,6055196,22897,,N,N,+40.6781716,-074.4936299,+40.6804228,-074.4889152
New Jersey,G4210,2803015922650210,3470984,34,70984,02806191,Stockton University,Stockton University CDP,57,S,U1,2852430,197834,,N,N,+39.4888723,-074.5416539,+39.4847373,-074.5490000
New Jersey,G4210,2803015682382011,3470987,34,70987,02806193,Stonebridge,Stonebridge CDP,57,S,U1,1618638,3345,,N,N,+40.2957074,-074.4658023,+40.2954654,-074.4686200
New Jersey,G4210,28030418698662,3471250,34,71250,02390365,Strathmere,Strathmere CDP,57,S,U1,1363455,600857,,N,N,+39.1948254,-074.6608046,+39.1948348,-074.6603726
New Jersey,G4210,28030304368015,3471280,34,71280,02390366,Strathmore,Strathmore CDP,57,S,U1,5107269,129728,,N,N,+40.4018621,-074.2193532,+40.4020179,-074.2215445
New Jersey,G4210,280303717071789,3471370,34,71370,02584032,Succasunna,Succasunna CDP,57,S,U1,13411685,154726,,N,N,+40.8506981,-074.6595622,+40.8510228,-074.6582009
New Jersey,G4210,2803015692397101,3471628,34,71628,02806195,Sunset Lake,Sunset Lake CDP,57,S,U1,1548206,174696,,N,N,+39.4519905,-075.2337579,+39.4524800,-075.2350236
New Jersey,G4210,2803015682283794,3471880,34,71880,02804161,Sweetwater,Sweetwater CDP,57,S,U1,9233646,456223,,N,N,+39.6169949,-074.6415723,+39.6134180,-074.6507675
New Jersey,G4210,280303717071897,3472435,34,72435,02584033,Ten Mile Run,Ten Mile Run CDP,57,S,U1,6576019,2432,,N,N,+40.4217724,-074.5890497,+40.4229230,-074.5871010
New Jersey,G4210,2803015922650447,3472580,34,72580,02806196,The College of New Jersey,The College of New Jersey CDP,57,S,U1,1107875,66976,,N,N,+40.2688431,-074.7764837,+40.2683782,-074.7778987
New Jersey,G4210,2803015692381860,3472635,34,72635,02806198,The Hills,The Hills CDP,57,S,U1,7330579,14965,,N,N,+40.6560733,-074.6214705,+40.6537899,-074.6209786
New Jersey,G4210,2803015682381998,3472726,34,72726,02806200,The Ponds,The Ponds CDP,57,S,U1,564302,27755,,N,N,+40.3071194,-074.4523804,+40.3068261,-074.4532122
New Jersey,G4210,2803015682110965,3472810,34,72810,02806203,Thorofare,Thorofare CDP,57,S,U1,8720650,1951714,,N,N,+39.8513721,-075.1988149,+39.8547281,-075.1986863
New Jersey,G4210,2803015682181004,3472870,34,72870,02806204,Three Bridges,Three Bridges CDP,57,S,U1,1366376,32865,,N,N,+40.5205036,-074.8002061,+40.5205939,-074.8001697
New Jersey,G4210,2803015682286907,3473050,34,73050,02806205,Titusville,Titusville CDP,57,S,U1,1297143,218777,,N,N,+40.3086650,-074.8767116,+40.3089992,-074.8739434
New Jersey,G4210,28030537433165,3473110,34,73110,02390394,Toms River,Toms River CDP,57,S,U1,100987764,3892175,,N,N,+39.9930704,-074.1860525,+39.9948560,-074.1877537
New Jersey,G4210,2803015682145368,3473170,34,73170,02806208,Towaco,Towaco CDP,57,S,U1,15532269,165919,,N,N,+40.9263170,-074.3451905,+40.9269176,-074.3424447
New Jersey,G4210,2803015682145393,3474150,34,74150,02806209,Troy Hills,Troy Hills CDP,57,S,U1,7454691,95256,,N,N,+40.8482777,-074.3992686,+40.8505863,-074.3966313
New Jersey,G4210,2803015682074866,3474180,34,74180,02806210,Tuckahoe,Tuckahoe CDP,57,S,U1,2700314,,,N,N,+39.2891817,-074.7496838,+39.2891817,-074.7496838
New Jersey,G4210,28030414050160,3474270,34,74270,02390410,Turnersville,Turnersville CDP,57,S,U1,3850628,19884,,N,N,+39.7665713,-075.0613753,+39.7664453,-075.0620025
New Jersey,G4210,28030294290116,3474330,34,74330,02390412,Twin Rivers,Twin Rivers CDP,57,S,U1,3270296,102184,,N,N,+40.2630276,-074.4916808,+40.2635384,-074.4919227
New Jersey,G4210,2803015646565139,3474478,34,74478,02390415,Union,Union CDP,57,S,U1,660562,,,N,N,+40.6965390,-074.2692912,+40.6965390,-074.2692912
New Jersey,G4210,2803015682071801,3474930,34,74930,02806211,Upper Greenwood Lake,Upper Greenwood Lake CDP,57,S,U1,7098275,1093462,,N,N,+41.1855438,-074.3787134,+41.1858495,-074.3781495
New Jersey,G4210,280303717072093,3475020,34,75020,02584034,Upper Montclair,Upper Montclair CDP,57,S,U1,6164791,1990,,N,N,+40.8432675,-074.2006389,+40.8425756,-074.2013020
New Jersey,G4210,280303717071992,3475120,34,75120,02584035,Upper Pohatcong,Upper Pohatcong CDP,57,S,U1,1673834,,,N,N,+40.6773938,-075.1557081,+40.6773938,-075.1557081
New Jersey,G4210,280303717071988,3475145,34,75145,02584036,Upper Stewartsville,Upper Stewartsville CDP,57,S,U1,905259,,,N,N,+40.7047943,-075.1205582,+40.7047943,-075.1205582
New Jersey,G4210,2803015646564300,3475590,34,75590,02806212,Vauxhall,Vauxhall CDP,57,S,U1,1486575,,,N,N,+40.7174647,-074.2837074,+40.7174647,-074.2837074
New Jersey,G4210,280303717071966,3475745,34,75745,02584037,Vernon Center,Vernon Center CDP,57,S,U2,7630495,46518,,N,N,+41.1873505,-074.5015572,+41.1887894,-074.5040464
New Jersey,G4210,28030988724100,3475750,34,75750,02390429,Vernon Valley,Vernon Valley CDP,57,S,U1,6902333,110150,,N,N,+41.2395688,-074.4833562,+41.2422163,-074.4861081
New Jersey,G4210,28030414050161,3475920,34,75920,02390433,Victory Lakes,Victory Lakes CDP,57,S,U1,6279312,308231,,N,N,+39.6304614,-074.9662902,+39.6305578,-074.9692179
New Jersey,G4210,280303717071567,3475950,34,75950,02584038,Vienna,Vienna CDP,57,S,U1,7569118,29213,,N,N,+40.8698202,-074.8809846,+40.8722466,-074.8725187
New Jersey,G4210,28030418698663,3476010,34,76010,02390438,Villas,Villas CDP,57,S,U1,10110899,66762,,N,N,+39.0157240,-074.9350432,+39.0162680,-074.9359725
New Jersey,G4210,2803015682090511,3476040,34,76040,02806213,Vincentown,Vincentown CDP,57,S,U1,1406044,110179,,N,N,+39.9366441,-074.7518876,+39.9362985,-074.7511912
New Jersey,G4210,28030537433167,3476107,34,76107,02390441,Vista Center,Vista Center CDP,57,S,U1,8698812,102014,,N,N,+40.1584078,-074.3227162,+40.1590489,-074.3223248
New Jersey,G4210,280303717071961,3476250,34,76250,02584039,Voorhees,Voorhees CDP,57,S,U1,1859679,,,N,N,+40.4821763,-074.4925064,+40.4821763,-074.4925064
New Jersey,G4210,28030304368018,3476700,34,76700,02390450,Wanamassa,Wanamassa CDP,57,S,U1,2884799,98693,,N,N,+40.2366233,-074.0293912,+40.2368163,-074.0288647
New Jersey,G4210,28030537433168,3476820,34,76820,02390452,Waretown,Waretown CDP,57,S,U1,2393471,61623,,N,N,+39.7896605,-074.1926663,+39.7898135,-074.1932798
New Jersey,G4210,2803015707496881,3477330,34,77330,02806214,Washington Crossing,Washington Crossing CDP,57,S,U1,651160,110330,,N,N,+40.2959715,-074.8614513,+40.2962395,-074.8602826
New Jersey,G4210,2803015682195256,3477750,34,77750,02806217,Watsessing,Watsessing CDP,57,S,U1,1602442,15826,,N,N,+40.7865679,-074.2007263,+40.7865667,-074.2011593
New Jersey,G4210,28030304368019,3478350,34,78350,02390466,West Belmar,West Belmar CDP,57,S,U1,1214781,,,N,N,+40.1706661,-074.0375823,+40.1706661,-074.0375823
New Jersey,G4210,2803015682155309,3478410,34,78410,02806218,West Berlin,West Berlin CDP,57,S,U1,3020585,3690,,N,N,+39.8104456,-074.9406353,+39.8110238,-074.9406580
New Jersey,G4210,28030304368020,3479100,34,79100,02390471,West Freehold,West Freehold CDP,57,S,U1,15314949,35761,,N,N,+40.2323637,-074.2943217,+40.2309054,-074.2940728
New Jersey,G4210,2803015692397112,3479810,34,79810,02806220,West Park,West Park CDP,57,S,U1,3353226,25026,,N,N,+39.4400746,-075.2624054,+39.4402766,-075.2636760
New Jersey,G4210,2803015682155308,3479520,34,79520,02806221,Westmont,Westmont CDP,57,S,U1,5763578,190938,,N,N,+39.9082447,-075.0551620,+39.9078320,-075.0540925
New Jersey,G4210,280303717071941,3479715,34,79715,02584040,Weston,Weston CDP,57,S,U1,3608308,134156,,N,N,+40.5224281,-074.5765237,+40.5224094,-074.5741207
New Jersey,G4210,2803015682145372,3480540,34,80540,02806222,Whippany,Whippany CDP,57,S,U1,14527955,329870,,N,N,+40.8233367,-074.4184658,+40.8232809,-074.4186857
New Jersey,G4210,28030294290117,3480630,34,80630,02390504,White Horse,White Horse CDP,57,S,U1,8074419,147117,,N,N,+40.1919199,-074.7022366,+40.1918232,-074.7013719
New Jersey,G4210,28030290469313,3480720,34,80720,02390505,White House Station,White House Station CDP,57,S,U2,6523933,127600,,N,N,+40.6216179,-074.7737825,+40.6206910,-074.7734733
New Jersey,G4210,28030700531314,3480750,34,80750,02390507,White Meadow Lake,White Meadow Lake CDP,57,S,U1,9962171,1231779,,N,N,+40.9239524,-074.5122166,+40.9313574,-074.5121929
New Jersey,G4210,28030418698666,3480840,34,80840,02652343,Whitesboro,Whitesboro CDP,57,S,U1,9350639,46799,,N,N,+39.0417228,-074.8673678,+39.0490130,-074.8718448
New Jersey,G4210,28030423839339,3481042,34,81042,02390511,Whittingham,Whittingham CDP,57,S,U1,1776394,5321,,N,N,+40.3268540,-074.4457690,+40.3266540,-074.4454738
New Jersey,G4210,2803015922650100,3481365,34,81365,02806223,William Paterson University of New Jersey,William Paterson University of New Jersey CDP,57,S,U1,614439,10947,,N,N,+40.9477080,-074.1988717,+40.9458237,-074.1982180
New Jersey,G4210,28030414050164,3481380,34,81380,02390518,Williamstown,Williamstown CDP,57,S,U1,19220901,5068,,N,N,+39.6873776,-074.9786204,+39.6842008,-074.9686744
New Jersey,G4210,2803015682286906,3481620,34,81620,02806224,Windsor,Windsor CDP,57,S,U1,2974287,14678,,N,N,+40.2464471,-074.5814306,+40.2473991,-074.5813288
New Jersey,G4210,28030423839340,3481950,34,81950,02390527,Woodbridge,Woodbridge CDP,57,S,U1,11711001,73992,,N,N,+40.5539391,-074.2872902,+40.5543813,-074.2871059
New Jersey,G4210,28030294290118,3483170,34,83170,02633183,Yardville,Yardville CDP,57,S,U1,10548052,80494,,N,N,+40.1848742,-074.6604023,+40.1866452,-074.6630801
New Jersey,G4210,28030304368022,3483245,34,83245,02390550,Yorketown,Yorketown CDP,57,S,U1,6184355,24137,,N,N,+40.3064114,-074.3385150,+40.3059050,-074.3389001
New Jersey,G4210,280303717071942,3483290,34,83290,02584041,Zarephath,Zarephath CDP,57,S,U1,1044431,87101,,N,N,+40.5362182,-074.5743273,+40.5345690,-074.5723709
New Mexico,G4210,280303717504803,3500240,35,00240,02584042,Abeytas,Abeytas CDP,57,S,U1,3193254,,,N,N,+34.4652018,-106.8137551,+34.4652018,-106.8137551
New Mexico,G4210,280303717217967,3500310,35,00310,02584043,Abiquiu,Abiquiu CDP,57,S,U1,2469968,,,N,N,+36.2017258,-106.3238516,+36.2017258,-106.3238516
New Mexico,G4210,280301357890251,3500765,35,00765,02407695,Acomita Lake,Acomita Lake CDP,57,S,U1,9833184,310329,,N,N,+35.0660426,-107.6160767,+35.0688815,-107.6145639
New Mexico,G4210,280303717504499,3500940,35,00940,02584044,Adelino,Adelino CDP,57,S,U1,7020066,,,N,N,+34.7066201,-106.7302153,+34.7066201,-106.7302153
New Mexico,G4210,28030996416518,3501220,35,01220,02407699,Agua Fria,Agua Fria CDP,57,S,U1,6277979,,,N,N,+35.6615575,-106.0147884,+35.6615575,-106.0147884
New Mexico,G4210,280303717504801,3501640,35,01640,02584045,Alamillo,Alamillo CDP,57,S,U1,3109193,,,N,N,+34.2518831,-106.9157995,+34.2518831,-106.9157995
New Mexico,G4210,280301376312766,3501710,35,01710,02407708,Alamo,Alamo CDP,57,S,U1,101460323,,,N,N,+34.4183998,-107.5124847,+34.4183998,-107.5124847
New Mexico,G4210,280301470355451,3502070,35,02070,02407711,Alcalde,Alcalde CDP,57,S,U1,1336788,,,N,N,+36.0853929,-106.0575161,+36.0853929,-106.0575161
New Mexico,G4210,280301371366734,3502210,35,02210,02407718,Algodones,Algodones CDP,57,S,U1,18908022,157881,,N,N,+35.3801857,-106.4731337,+35.3707105,-106.4888780
New Mexico,G4210,2803015922761752,3502560,35,02560,02806685,Alma,Alma CDP,57,S,U1,8427369,12831,,N,N,+33.3816878,-108.8994487,+33.3845075,-108.8944015
New Mexico,G4210,2803015692397457,3503680,35,03680,02806747,Angustura,Angustura CDP,57,S,U1,12355988,204877,,N,N,+36.7138048,-107.9154961,+36.7127923,-107.9172482
New Mexico,G4210,280303717504313,3503750,35,03750,02584046,Animas,Animas CDP,57,S,U1,40567668,,,N,N,+31.9448626,-108.8064590,+31.9448626,-108.8064590
New Mexico,G4210,280303717504456,3503890,35,03890,02584047,Anton Chico,Anton Chico CDP,57,S,U1,4625600,,,N,N,+35.1948695,-105.1438967,+35.1948695,-105.1438967
New Mexico,G4210,280303732199298,3503970,35,03970,02585647,Anzac Village,Anzac Village CDP,57,S,U2,1441943,,,N,N,+35.0612644,-107.7455153,+35.0612644,-107.7455153
New Mexico,G4210,280303717504675,3504030,35,04030,02584048,Apache Creek,Apache Creek CDP,57,S,U1,21243164,41569,,N,N,+33.8486285,-108.6141085,+33.8603369,-108.6150442
New Mexico,G4210,280303717504650,3504450,35,04450,02584050,Aragon,Aragon CDP,57,S,U1,21896719,6595,,N,N,+33.8898707,-108.5201586,+33.8897295,-108.5202115
New Mexico,G4210,280303717504679,3504660,35,04660,02584051,Arenas Valley,Arenas Valley CDP,57,S,U1,10532368,1254,,N,N,+32.7764728,-108.2030361,+32.7756471,-108.2031364
New Mexico,G4210,280303717504776,3504870,35,04870,02584052,Arrey,Arrey CDP,57,S,U1,2045417,,,N,N,+32.8471756,-107.3203470,+32.8471756,-107.3203470
New Mexico,G4210,2803015692376010,3505002,35,05002,99999998,Arroyo Hondo,Arroyo Hondo CDP,57,S,U1,8217775,,,N,N,+35.6102936,-105.9449913,+35.6102936,-105.9449913
New Mexico,G4210,280303931378243,3505010,35,05010,02629103,Arroyo Hondo,Arroyo Hondo CDP,57,S,U1,4267607,,,N,N,+36.5345989,-105.6666021,+36.5345989,-105.6666021
New Mexico,G4210,280303931378318,3505150,35,05150,02629104,Arroyo Seco,Arroyo Seco CDP,57,S,U1,17678685,,,N,N,+36.5215155,-105.5861076,+36.5215155,-105.5861076
New Mexico,G4210,280303717504228,3505430,35,05430,02584053,Atoka,Atoka CDP,57,S,U1,17509605,78323,,N,N,+32.7782760,-104.3930701,+32.7779764,-104.3936770
New Mexico,G4210,2803015692376011,3506220,35,06220,02806682,Barton,Barton CDP,57,S,U1,23716015,,,N,N,+35.0652829,-106.2568586,+35.0652829,-106.2568586
New Mexico,G4210,280301461641851,3506425,35,06425,02407820,Beclabito,Beclabito CDP,57,S,U1,19496353,,,N,N,+36.8334700,-109.0038214,+36.8334700,-109.0038214
New Mexico,G4210,280303717504239,3506760,35,06760,02584054,Bent,Bent CDP,57,S,U1,15891179,7120,,N,N,+33.1473146,-105.8590171,+33.1425467,-105.8723700
New Mexico,G4210,280303717504264,3506830,35,06830,02584055,Berino,Berino CDP,57,S,U1,2433929,,,N,N,+32.0690219,-106.6220648,+32.0690219,-106.6220648
New Mexico,G4210,280303717504472,3507145,35,07145,02584056,Bibo,Bibo CDP,57,S,U1,10857483,15597,,N,N,+35.1732360,-107.4033790,+35.1725461,-107.4069776
New Mexico,G4210,2803015692400967,3507492,35,07492,02806707,Black Hat,Black Hat CDP,57,S,U1,2697648,,,N,N,+35.6310513,-108.9640783,+35.6310513,-108.9640783
New Mexico,G4210,280301476520908,3507670,35,07670,02407858,Black Rock,Black Rock CDP,57,S,U1,4522113,140787,,N,N,+35.0834822,-108.7975105,+35.0809201,-108.7982141
New Mexico,G4210,280303717239636,3507810,35,07810,02584057,Blanco,Blanco CDP,57,S,U1,15913268,888507,,N,N,+36.7405889,-107.8061094,+36.7617799,-107.7702450
New Mexico,G4210,2803015682306284,3508180,35,08180,02806710,Bluewater,Bluewater CDP,57,S,U1,8773395,,,N,N,+35.3171026,-108.1797578,+35.3171026,-108.1797578
New Mexico,G4210,280303717504491,3508190,35,08190,02584059,Bluewater Village,Bluewater Village CDP,57,S,U2,9184274,32056,,N,N,+35.2463582,-107.9675982,+35.2466978,-107.9694680
New Mexico,G4210,280301368873413,3508440,35,08440,02407874,Boles Acres,Boles Acres CDP,57,S,U1,31701157,2345,,N,N,+32.8197419,-105.9780025,+32.8200162,-105.9776797
New Mexico,G4210,2803015682306265,3508493,35,08493,02806712,Borrego Pass,Borrego Pass CDP,57,S,U1,34190525,,,N,N,+35.5664856,-108.0165160,+35.5664856,-108.0165160
New Mexico,G4210,280303717217700,3508860,35,08860,02584060,Brazos,Brazos CDP,57,S,U1,562433,,,N,N,+36.7527606,-106.5598794,+36.7527606,-106.5598794
New Mexico,G4210,280301476520909,3509035,35,09035,02407905,Brimhall Nizhoni,Brimhall Nizhoni CDP,57,S,U1,42238013,4,,N,N,+35.7784898,-108.6321512,+35.7917108,-108.6296804
New Mexico,G4210,2803015682132086,3509202,35,09202,02806688,Broadview,Broadview CDP,57,S,U1,9184918,,,N,N,+35.2268308,-107.8761284,+35.2268308,-107.8761284
New Mexico,G4210,280303717504716,3509630,35,09630,02584061,Buckhorn,Buckhorn CDP,57,S,U1,12006777,,,N,N,+33.0314797,-108.6943901,+33.0314797,-108.6943901
New Mexico,G4210,2803015504630524,3509980,35,09980,02806697,Butterfield Park,Butterfield Park CDP,57,S,U1,1164933,,,N,N,+32.4052278,-106.6456629,+32.4052278,-106.6456629
New Mexico,G4210,280303717504771,3510050,35,10050,02584062,Caballo,Caballo CDP,57,S,U1,2539646,,,N,N,+32.9806274,-107.3074786,+32.9806274,-107.3074786
New Mexico,G4210,2803015682132079,3510592,35,10592,02806689,Candy Kitchen,Candy Kitchen CDP,57,S,U1,13667232,19980,,N,N,+34.9120339,-108.4928370,+34.9093011,-108.4964520
New Mexico,G4210,280303717218010,3510610,35,10610,02584063,Canjilon,Canjilon CDP,57,S,U1,8309483,2930,,N,N,+36.4839924,-106.4335751,+36.4836782,-106.4240198
New Mexico,G4210,28030412261197,3510750,35,10750,02407952,Cannon AFB,Cannon AFB CDP,57,S,M2,15185828,67511,,N,N,+34.3885209,-103.3185086,+34.3821366,-103.3169436
New Mexico,G4210,280303717218013,3511520,35,11520,02584066,Canova,Canova CDP,57,S,U1,2189051,50468,,N,N,+36.1648221,-105.9856672,+36.1678388,-105.9888017
New Mexico,G4210,280303711714769,3512010,35,12010,02584068,Capulin,Capulin CDP,57,S,U1,3843348,677,,N,N,+36.7445468,-103.9957752,+36.7464982,-104.0021300
New Mexico,G4210,28030492973774,3512430,35,12430,02407968,Carnuel,Carnuel CDP,57,S,U1,13773316,78220,,N,N,+35.0609590,-106.4586626,+35.0611720,-106.4571723
New Mexico,G4210,28030493516498,3512786,35,12786,02407977,Casa Colorada,Casa Colorada CDP,57,S,U1,14293899,17618,,N,N,+34.5534256,-106.7419668,+34.5509323,-106.7398705
New Mexico,G4210,2803015682030193,3512833,35,12833,02806702,Casas Adobes,Casas Adobes CDP,57,S,U1,2401744,1494,,N,N,+32.8094765,-107.9390911,+32.8094252,-107.9389799
New Mexico,G4210,2803015682306264,3512844,35,12844,02806713,Catalpa Canyon,Catalpa Canyon CDP,57,S,U2,5193545,,,N,N,+35.4864056,-108.7239825,+35.4864056,-108.7239825
New Mexico,G4210,28030996416519,3510470,35,10470,02407951,Cañada de los Alamos,Cañada de los Alamos CDP,57,S,U1,9529177,,,N,N,+35.5926551,-105.8597539,+35.5926551,-105.8597539
New Mexico,G4210,280303717504555,3510770,35,10770,02584064,Cañon,Cañon CDP,57,S,U1,41727788,,,N,N,+35.6717590,-106.7526815,+35.6717590,-106.7526815
New Mexico,G4210,2803015799540390,3511256,35,11256,02806757,Cañoncito,Cañoncito CDP,57,S,U1,25668021,4571,,N,N,+35.5387489,-105.8391235,+35.5352382,-105.8388754
New Mexico,G4210,280303717218012,3511310,35,11310,02584065,Cañones,Cañones CDP,57,S,U1,10717868,2973,,N,N,+36.1768559,-106.4244184,+36.1764340,-106.4193552
New Mexico,G4210,28030492973775,3513200,35,13200,02407997,Cedar Crest,Cedar Crest CDP,57,S,U1,8093957,2859,,N,N,+35.1113952,-106.3801982,+35.1147243,-106.3800825
